Time [ms], Thumb, Index, Middle, Ring, Little, force
1665.935620, 1830, 1882, 3009, 2179, 3016, 0.275674, 
1666.590936, 1830, 1882, 3009, 2179, 3016, 0.276964, 
1667.932931, 1830, 1882, 3009, 2179, 3016, 0.273095, 
1668.604293, 1830, 1882, 3009, 2179, 3016, 0.274385, 
1669.560829, 1830, 1882, 3009, 2179, 3016, 0.269227, 
1670.062983, 1830, 1882, 3009, 2179, 3016, 0.284701, 
1670.577535, 1830, 1882, 3009, 2179, 3016, 0.271806, 
1671.324749, 1830, 1882, 3009, 2179, 3016, 0.265358, 
1671.878687, 1830, 1882, 3009, 2179, 3016, 0.266648, 
1672.477114, 1830, 1882, 3009, 2179, 3016, 0.264068, 
1673.023393, 1830, 1882, 3009, 2179, 3016, 0.264068, 
1673.572225, 1830, 1882, 3009, 2179, 3016, 0.264068, 
1674.044476, 1830, 1882, 3009, 2179, 3016, 0.262779, 
1674.563405, 1830, 1882, 3009, 2179, 3016, 0.258910, 
1675.133388, 1830, 1882, 3009, 2179, 3016, 0.261489, 
1675.588499, 1830, 1882, 3009, 2179, 3016, 0.257621, 
1676.652249, 1830, 1882, 3009, 2179, 3016, 0.257621, 
1678.740363, 1830, 1882, 3009, 2179, 3016, 0.255041, 
1679.573640, 1830, 1882, 3009, 2179, 3016, 0.257621, 
1680.240625, 1831, 1883, 3009, 2179, 3016, 0.257621, 
1680.808420, 1831, 1883, 3009, 2179, 3016, 0.253752, 
1681.303646, 1831, 1883, 3009, 2179, 3016, 0.257621, 
1681.857948, 1831, 1883, 3009, 2179, 3016, 0.253752, 
1682.384899, 1831, 1883, 3009, 2179, 3016, 0.252462, 
1682.965093, 1831, 1883, 3009, 2179, 3016, 0.255041, 
1683.720330, 1831, 1883, 3009, 2179, 3016, 0.255041, 
1684.341732, 1831, 1883, 3009, 2179, 3016, 0.252462, 
1684.862484, 1831, 1883, 3009, 2179, 3016, 0.256331, 
1685.426997, 1831, 1883, 3009, 2179, 3016, 0.252462, 
1685.885025, 1831, 1883, 3009, 2179, 3016, 0.258910, 
1686.390826, 1831, 1883, 3009, 2179, 3016, 0.253752, 
1687.778405, 1831, 1883, 3009, 2179, 3016, 0.255041, 
1688.431898, 1831, 1883, 3009, 2179, 3016, 0.255041, 
1689.120034, 1831, 1883, 3009, 2179, 3016, 0.256331, 
1689.689653, 1831, 1883, 3009, 2179, 3016, 0.253752, 
1690.264377, 1831, 1883, 3009, 2179, 3016, 0.257621, 
1690.803727, 1831, 1883, 3009, 2179, 3016, 0.255041, 
1691.401790, 1831, 1883, 3009, 2179, 3016, 0.257621, 
1691.769744, 1831, 1883, 3009, 2179, 3016, 0.257621, 
1692.272263, 1831, 1883, 3009, 2179, 3016, 0.257621, 
1693.080012, 1831, 1883, 3009, 2179, 3016, 0.253752, 
1693.971637, 1831, 1883, 3009, 2179, 3016, 0.258910, 
1694.672537, 1831, 1883, 3009, 2179, 3016, 0.256331, 
1695.567078, 1831, 1883, 3009, 2179, 3016, 0.261489, 
1696.129768, 1832, 1882, 3009, 2179, 3016, 0.258910, 
1697.617996, 1832, 1882, 3009, 2179, 3016, 0.258910, 
1698.233199, 1832, 1882, 3009, 2179, 3016, 0.261489, 
1699.142692, 1832, 1882, 3009, 2179, 3016, 0.266648, 
1699.683501, 1832, 1882, 3009, 2179, 3016, 0.262779, 
1700.339911, 1832, 1882, 3009, 2179, 3016, 0.265358, 
1700.968971, 1832, 1882, 3009, 2179, 3016, 0.264068, 
1701.616265, 1832, 1882, 3009, 2179, 3016, 0.267937, 
1702.112219, 1832, 1882, 3009, 2179, 3016, 0.267937, 
1702.741279, 1832, 1882, 3009, 2179, 3016, 0.270516, 
1703.328037, 1832, 1882, 3009, 2179, 3016, 0.273095, 
1703.851707, 1832, 1882, 3009, 2179, 3016, 0.273095, 
1704.446123, 1832, 1882, 3009, 2179, 3016, 0.275674, 
1704.946089, 1832, 1882, 3009, 2179, 3016, 0.278254, 
1705.461735, 1832, 1882, 3009, 2179, 3016, 0.278254, 
1706.009473, 1832, 1882, 3009, 2179, 3016, 0.276964, 
1706.458385, 1832, 1882, 3009, 2179, 3016, 0.282122, 
1707.897018, 1832, 1882, 3009, 2179, 3016, 0.282122, 
1708.439286, 1832, 1882, 3009, 2179, 3016, 0.288570, 
1709.433383, 1832, 1882, 3009, 2179, 3016, 0.283412, 
1710.047127, 1832, 1882, 3009, 2179, 3016, 0.289860, 
1711.072585, 1832, 1882, 3009, 2179, 3016, 0.287281, 
1711.732643, 1833, 1882, 3009, 2179, 3016, 0.293728, 
1712.373007, 1833, 1882, 3009, 2179, 3016, 0.292439, 
1712.865680, 1833, 1882, 3009, 2179, 3016, 0.297597, 
1713.378774, 1833, 1882, 3009, 2179, 3016, 0.295018, 
1713.814193, 1833, 1882, 3009, 2179, 3016, 0.295018, 
1714.410432, 1833, 1882, 3009, 2179, 3016, 0.301466, 
1714.808655, 1833, 1882, 3009, 2179, 3016, 0.300176, 
1715.354205, 1833, 1882, 3009, 2179, 3016, 0.305334, 
1715.923094, 1833, 1882, 3009, 2179, 3016, 0.301466, 
1716.536108, 1833, 1882, 3009, 2179, 3016, 0.306624, 
1717.933533, 1833, 1882, 3009, 2179, 3016, 0.305334, 
1718.446262, 1833, 1882, 3009, 2179, 3016, 0.309203, 
1719.536633, 1833, 1882, 3009, 2179, 3016, 0.309203, 
1720.016906, 1833, 1882, 3010, 2180, 3015, 0.314361, 
1720.554433, 1833, 1882, 3010, 2180, 3015, 0.310493, 
1721.032519, 1833, 1882, 3010, 2180, 3015, 0.316941, 
1721.501488, 1833, 1882, 3010, 2180, 3015, 0.315651, 
1721.943106, 1833, 1882, 3010, 2180, 3015, 0.319520, 
1722.424109, 1833, 1882, 3010, 2180, 3015, 0.319520, 
1722.985340, 1833, 1882, 3010, 2180, 3015, 0.322099, 
1723.462331, 1833, 1882, 3010, 2180, 3015, 0.322099, 
1723.961568, 1833, 1882, 3010, 2180, 3015, 0.323388, 
1724.450958, 1833, 1882, 3010, 2180, 3015, 0.327257, 
1725.015836, 1833, 1882, 3010, 2180, 3015, 0.328547, 
1725.503768, 1833, 1882, 3010, 2180, 3015, 0.331126, 
1726.094537, 1833, 1882, 3010, 2180, 3015, 0.329836, 
1726.651392, 1833, 1882, 3010, 2180, 3015, 0.332415, 
1727.574742, 1833, 1882, 3010, 2180, 3015, 0.332415, 
1729.273751, 1833, 1882, 3010, 2180, 3015, 0.332415, 
1729.984862, 1833, 1882, 3010, 2180, 3015, 0.334994, 
1730.573444, 1833, 1882, 3010, 2180, 3015, 0.337574, 
1731.071586, 1833, 1882, 3010, 2180, 3015, 0.332415, 
1731.625524, 1833, 1882, 3010, 2180, 3015, 0.342732, 
1732.237444, 1833, 1882, 3010, 2180, 3015, 0.337574, 
1732.730117, 1833, 1882, 3010, 2180, 3015, 0.338863, 
1733.203826, 1833, 1882, 3010, 2180, 3015, 0.342732, 
1733.786573, 1833, 1882, 3010, 2180, 3015, 0.337574, 
1734.356920, 1833, 1882, 3010, 2180, 3015, 0.340153, 
1734.832453, 1833, 1882, 3010, 2180, 3015, 0.341442, 
1735.399519, 1833, 1882, 3010, 2180, 3015, 0.341442, 
1736.014721, 1832, 1881, 3010, 2181, 3015, 0.336284, 
1736.618619, 1832, 1881, 3010, 2181, 3015, 0.341442, 
1737.124419, 1832, 1881, 3010, 2181, 3015, 0.340153, 
1737.191884, 1832, 1881, 3010, 2181, 3015, 0.338863, 
1738.776021, 1832, 1881, 3010, 2181, 3015, 0.345311, 
1739.564443, 1832, 1881, 3010, 2181, 3015, 0.340153, 
1740.243463, 1832, 1881, 3010, 2181, 3015, 0.341442, 
1740.867782, 1832, 1881, 3010, 2181, 3015, 0.338863, 
1741.277674, 1832, 1881, 3010, 2181, 3015, 0.337574, 
1741.773263, 1832, 1881, 3010, 2181, 3015, 0.342732, 
1742.409982, 1832, 1881, 3010, 2181, 3015, 0.341442, 
1742.956625, 1832, 1881, 3010, 2181, 3015, 0.340153, 
1743.706392, 1832, 1881, 3010, 2181, 3015, 0.342732, 
1744.655270, 1832, 1881, 3010, 2181, 3015, 0.340153, 
1745.701880, 1832, 1881, 3010, 2181, 3015, 0.338863, 
1746.352455, 1832, 1881, 3010, 2181, 3015, 0.340153, 
1746.837834, 1832, 1881, 3010, 2181, 3015, 0.338863, 
1748.254222, 1832, 1881, 3010, 2181, 3015, 0.338863, 
1748.750906, 1832, 1881, 3010, 2181, 3015, 0.338863, 
1749.532399, 1832, 1881, 3010, 2181, 3015, 0.340153, 
1750.011214, 1832, 1881, 3010, 2181, 3015, 0.336284, 
1750.486747, 1832, 1881, 3010, 2181, 3015, 0.337574, 
1751.054906, 1832, 1881, 3010, 2181, 3015, 0.340153, 
1751.537732, 1832, 1881, 3010, 2181, 3015, 0.332415, 
1751.997949, 1832, 1881, 3010, 2181, 3015, 0.336284, 
1752.503020, 1832, 1881, 3010, 2181, 3015, 0.331126, 
1752.946462, 1832, 1881, 3010, 2181, 3015, 0.328547, 
1753.412878, 1832, 1881, 3010, 2181, 3015, 0.331126, 
1753.891328, 1832, 1881, 3010, 2181, 3015, 0.324678, 
1754.481004, 1832, 1881, 3010, 2181, 3015, 0.328547, 
1755.011602, 1832, 1881, 3010, 2181, 3015, 0.327257, 
1755.531260, 1832, 1881, 3010, 2181, 3015, 0.319520, 
1756.139169, 1832, 1881, 3010, 2181, 3015, 0.324678, 
1756.740514, 1832, 1881, 3010, 2181, 3015, 0.318230, 
1757.241209, 1832, 1881, 3010, 2181, 3015, 0.320809, 
1757.308674, 1832, 1881, 3010, 2181, 3015, 0.315651, 
1758.795808, 1832, 1881, 3010, 2181, 3015, 0.318230, 
1759.546304, 1832, 1881, 3010, 2181, 3015, 0.313072, 
1760.393073, 1832, 1881, 3010, 2181, 3015, 0.314361, 
1761.370760, 1832, 1881, 3010, 2181, 3015, 0.310493, 
1762.134384, 1832, 1881, 3010, 2181, 3015, 0.314361, 
1762.749222, 1832, 1881, 3010, 2181, 3015, 0.305334, 
1763.349473, 1832, 1881, 3010, 2181, 3015, 0.307914, 
1763.832663, 1832, 1881, 3010, 2181, 3015, 0.306624, 
1764.416504, 1832, 1881, 3010, 2181, 3015, 0.305334, 
1764.897507, 1832, 1881, 3010, 2181, 3015, 0.300176, 
1765.479889, 1832, 1881, 3010, 2181, 3015, 0.301466, 
1766.064823, 1832, 1881, 3010, 2181, 3015, 0.298887, 
1766.656687, 1832, 1881, 3010, 2181, 3015, 0.300176, 
1767.146077, 1832, 1881, 3010, 2181, 3015, 0.295018, 
1767.214271, 1832, 1881, 3010, 2182, 3015, 0.296307, 
1768.662750, 1832, 1881, 3010, 2182, 3015, 0.291149, 
1769.435855, 1832, 1881, 3010, 2182, 3015, 0.291149, 
1769.946397, 1832, 1881, 3010, 2182, 3015, 0.288570, 
1770.455480, 1832, 1881, 3010, 2182, 3015, 0.292439, 
1770.952893, 1832, 1881, 3010, 2182, 3015, 0.284701, 
1771.432802, 1832, 1881, 3010, 2182, 3015, 0.285991, 
1771.500631, 1832, 1881, 3010, 2182, 3015, 0.280833, 
1772.006067, 1832, 1881, 3010, 2182, 3015, 0.282122, 
1772.078272, 1832, 1881, 3010, 2182, 3015, 0.282122, 
1772.584072, 1832, 1881, 3010, 2182, 3015, 0.275674, 
1772.654819, 1832, 1881, 3010, 2182, 3015, 0.275674, 
1773.149315, 1832, 1881, 3010, 2182, 3015, 0.274385, 
1773.218238, 1832, 1881, 3010, 2182, 3015, 0.271806, 
1773.715651, 1832, 1881, 3010, 2182, 3015, 0.271806, 
1773.784574, 1832, 1881, 3010, 2182, 3015, 0.271806, 
1774.297304, 1832, 1881, 3010, 2182, 3015, 0.269227, 
1774.367685, 1832, 1881, 3010, 2182, 3015, 0.267937, 
1774.879321, 1832, 1881, 3010, 2182, 3015, 0.267937, 
1775.288848, 1832, 1881, 3010, 2182, 3015, 0.273095, 
1775.357406, 1832, 1881, 3010, 2182, 3015, 0.262779, 
1776.220221, 1832, 1881, 3010, 2182, 3015, 0.264068, 
1777.014478, 1832, 1881, 3010, 2182, 3015, 0.262779, 
1778.953077, 1832, 1881, 3010, 2182, 3015, 0.258910, 
1779.683515, 1832, 1881, 3010, 2182, 3015, 0.265358, 
1780.568211, 1832, 1881, 3010, 2182, 3015, 0.256331, 
1781.226080, 1832, 1881, 3010, 2182, 3015, 0.260200, 
1781.302296, 1832, 1881, 3010, 2182, 3015, 0.261489, 
1781.978764, 1832, 1881, 3010, 2182, 3015, 0.252462, 
1782.640279, 1832, 1881, 3010, 2182, 3015, 0.260200, 
1783.246000, 1832, 1881, 3010, 2182, 3015, 0.256331, 
1783.806867, 1832, 1881, 3010, 2182, 3015, 0.252462, 
1784.415505, 1832, 1881, 3010, 2182, 3015, 0.258910, 
1785.017944, 1832, 1881, 3010, 2182, 3015, 0.255041, 
1785.512440, 1832, 1881, 3010, 2182, 3015, 0.257621, 
1786.028816, 1832, 1881, 3010, 2182, 3015, 0.256331, 
1786.626878, 1832, 1881, 3010, 2182, 3015, 0.253752, 
1788.021021, 1832, 1881, 3010, 2182, 3015, 0.256331, 
1788.592463, 1832, 1881, 3010, 2182, 3015, 0.251173, 
1789.500133, 1832, 1881, 3010, 2182, 3015, 0.253752, 
1790.199574, 1832, 1881, 3010, 2182, 3015, 0.255041, 
1790.884794, 1832, 1881, 3010, 2182, 3015, 0.255041, 
1791.528441, 1832, 1881, 3010, 2182, 3015, 0.251173, 
1792.599484, 1832, 1881, 3010, 2182, 3015, 0.253752, 
1793.353991, 1832, 1881, 3010, 2182, 3015, 0.257621, 
1794.730629, 1832, 1881, 3010, 2182, 3015, 0.255041, 
1797.024054, 1832, 1881, 3010, 2182, 3015, 0.252462, 
1797.557205, 1832, 1881, 3010, 2182, 3015, 0.255041, 
1797.637433, 1832, 1881, 3010, 2182, 3015, 0.255041, 
1798.330675, 1832, 1881, 3010, 2182, 3015, 0.257621, 
1798.902117, 1832, 1881, 3010, 2182, 3015, 0.258910, 
1799.495075, 1832, 1881, 3010, 2182, 3015, 0.257621, 
1800.159508, 1832, 1879, 3010, 2182, 3015, 0.256331, 
1801.087234, 1832, 1879, 3010, 2182, 3015, 0.262779, 
1801.622574, 1832, 1879, 3010, 2182, 3015, 0.256331, 
1802.104670, 1832, 1879, 3010, 2182, 3015, 0.264068, 
1802.190733, 1832, 1879, 3010, 2182, 3015, 0.261489, 
1802.986448, 1832, 1879, 3010, 2182, 3015, 0.260200, 
1803.672397, 1832, 1879, 3010, 2182, 3015, 0.266648, 
1804.202266, 1832, 1879, 3010, 2182, 3015, 0.262779, 
1804.790118, 1832, 1879, 3010, 2182, 3015, 0.267937, 
1805.510346, 1832, 1879, 3010, 2182, 3015, 0.269227, 
1806.565708, 1832, 1879, 3010, 2182, 3015, 0.269227, 
1807.108706, 1832, 1879, 3010, 2182, 3015, 0.269227, 
1808.349321, 1832, 1879, 3010, 2182, 3015, 0.269227, 
1809.025789, 1832, 1879, 3010, 2182, 3015, 0.273095, 
1809.560763, 1832, 1879, 3010, 2182, 3015, 0.275674, 
1810.328034, 1832, 1879, 3010, 2182, 3015, 0.275674, 
1811.411840, 1832, 1879, 3010, 2182, 3015, 0.278254, 
1811.956661, 1832, 1879, 3010, 2182, 3015, 0.279543, 
1812.499293, 1832, 1879, 3010, 2182, 3015, 0.280833, 
1812.986860, 1832, 1879, 3010, 2182, 3015, 0.279543, 
1813.797163, 1832, 1879, 3010, 2182, 3015, 0.283412, 
1814.309892, 1832, 1879, 3010, 2182, 3015, 0.285991, 
1814.960468, 1832, 1879, 3010, 2182, 3015, 0.285991, 
1815.573117, 1833, 1877, 3010, 2181, 3014, 0.283412, 
1817.118964, 1833, 1877, 3010, 2181, 3014, 0.291149, 
1817.203568, 1833, 1877, 3010, 2181, 3014, 0.291149, 
1817.840651, 1833, 1877, 3010, 2181, 3014, 0.293728, 
1818.270599, 1833, 1877, 3010, 2181, 3014, 0.296307, 
1818.804115, 1833, 1877, 3010, 2181, 3014, 0.295018, 
1819.290223, 1833, 1877, 3010, 2181, 3014, 0.300176, 
1819.816810, 1833, 1877, 3010, 2181, 3014, 0.296307, 
1820.307660, 1833, 1877, 3010, 2181, 3014, 0.305334, 
1820.838987, 1833, 1877, 3010, 2181, 3014, 0.300176, 
1821.321084, 1833, 1877, 3010, 2181, 3014, 0.305334, 
1822.035113, 1833, 1877, 3010, 2181, 3014, 0.307914, 
1822.697358, 1833, 1877, 3010, 2181, 3014, 0.307914, 
1823.527717, 1833, 1877, 3010, 2181, 3014, 0.313072, 
1824.053210, 1833, 1877, 3010, 2181, 3014, 0.313072, 
1824.677529, 1833, 1877, 3010, 2181, 3014, 0.310493, 
1825.362019, 1833, 1877, 3010, 2181, 3014, 0.314361, 
1827.480766, 1833, 1877, 3010, 2181, 3014, 0.316941, 
1828.860687, 1833, 1877, 3010, 2181, 3014, 0.315651, 
1829.455832, 1833, 1877, 3010, 2181, 3014, 0.319520, 
1829.958715, 1833, 1877, 3010, 2181, 3014, 0.319520, 
1830.477644, 1833, 1877, 3010, 2181, 3014, 0.323388, 
1830.545473, 1833, 1877, 3010, 2181, 3014, 0.322099, 
1831.187662, 1833, 1877, 3010, 2181, 3014, 0.327257, 
1831.861941, 1833, 1877, 3010, 2181, 3014, 0.327257, 
1832.462921, 1833, 1877, 3010, 2181, 3014, 0.323388, 
1833.009200, 1833, 1877, 3010, 2181, 3014, 0.328547, 
1833.078853, 1833, 1877, 3010, 2181, 3014, 0.327257, 
1833.836277, 1833, 1877, 3010, 2181, 3014, 0.329836, 
1834.357394, 1833, 1877, 3010, 2181, 3014, 0.329836, 
1834.911696, 1833, 1877, 3010, 2181, 3014, 0.332415, 
1836.498021, 1833, 1877, 3010, 2181, 3014, 0.331126, 
1837.206215, 1833, 1877, 3010, 2181, 3014, 0.337574, 
1838.085805, 1833, 1877, 3010, 2181, 3014, 0.332415, 
1838.933304, 1833, 1877, 3010, 2181, 3014, 0.336284, 
1839.408107, 1833, 1877, 3010, 2181, 3014, 0.333705, 
1840.104267, 1834, 1877, 3010, 2181, 3013, 0.337574, 
1840.848928, 1834, 1877, 3010, 2181, 3013, 0.338863, 
1841.417817, 1834, 1877, 3010, 2181, 3013, 0.337574, 
1842.073863, 1834, 1877, 3010, 2181, 3013, 0.340153, 
1843.016541, 1834, 1877, 3010, 2181, 3013, 0.340153, 
1843.972712, 1834, 1877, 3010, 2181, 3013, 0.342732, 
1846.123186, 1834, 1877, 3010, 2181, 3013, 0.341442, 
1847.068781, 1834, 1877, 3010, 2181, 3013, 0.341442, 
1847.598650, 1834, 1877, 3010, 2181, 3013, 0.340153, 
1848.090593, 1834, 1877, 3010, 2181, 3013, 0.344021, 
1848.763414, 1834, 1877, 3010, 2181, 3013, 0.340153, 
1849.295471, 1834, 1877, 3010, 2181, 3013, 0.340153, 
1849.798354, 1834, 1877, 3010, 2181, 3013, 0.341442, 
1850.485397, 1834, 1877, 3010, 2181, 3013, 0.338863, 
1851.137432, 1834, 1877, 3010, 2181, 3013, 0.342732, 
1851.697204, 1834, 1877, 3010, 2181, 3013, 0.338863, 
1851.781443, 1834, 1877, 3010, 2181, 3013, 0.342732, 
1852.545432, 1834, 1877, 3010, 2181, 3013, 0.337574, 
1852.979757, 1834, 1877, 3010, 2181, 3013, 0.340153, 
1853.522025, 1834, 1877, 3010, 2181, 3013, 0.342732, 
1854.938412, 1834, 1877, 3010, 2181, 3013, 0.341442, 
1855.455153, 1834, 1877, 3010, 2181, 3013, 0.337574, 
1855.537204, 1834, 1877, 3010, 2181, 3013, 0.337574, 
1856.218048, 1834, 1876, 3011, 2181, 3013, 0.338863, 
1856.716920, 1834, 1876, 3011, 2181, 3013, 0.340153, 
1857.367131, 1834, 1876, 3011, 2181, 3013, 0.336284, 
1858.387484, 1834, 1876, 3011, 2181, 3013, 0.334994, 
1859.575587, 1834, 1876, 3011, 2181, 3013, 0.336284, 
1860.333012, 1834, 1876, 3011, 2181, 3013, 0.333705, 
1861.234482, 1834, 1876, 3011, 2181, 3013, 0.332415, 
1861.964191, 1834, 1876, 3011, 2181, 3013, 0.333705, 
1862.841958, 1834, 1876, 3011, 2181, 3013, 0.332415, 
1864.687200, 1834, 1876, 3011, 2181, 3013, 0.331126, 
1865.277240, 1834, 1876, 3011, 2181, 3013, 0.329836, 
1866.029560, 1834, 1876, 3011, 2181, 3013, 0.331126, 
1866.650232, 1834, 1876, 3011, 2181, 3013, 0.327257, 
1867.290597, 1834, 1876, 3011, 2181, 3013, 0.324678, 
1867.369366, 1834, 1876, 3011, 2181, 3013, 0.325967, 
1867.918198, 1834, 1876, 3011, 2181, 3013, 0.322099, 
1868.396284, 1834, 1876, 3011, 2181, 3013, 0.323388, 
1868.883486, 1834, 1876, 3011, 2181, 3013, 0.315651, 
1869.366677, 1834, 1876, 3011, 2181, 3013, 0.320809, 
1869.851327, 1834, 1876, 3011, 2181, 3013, 0.316941, 
1871.110905, 1834, 1876, 3011, 2181, 3013, 0.313072, 
1871.699851, 1835, 1876, 3011, 2181, 3013, 0.310493, 
1872.403304, 1835, 1876, 3011, 2181, 3013, 0.315651, 
1872.971099, 1835, 1876, 3011, 2181, 3013, 0.309203, 
1874.518404, 1835, 1876, 3011, 2181, 3013, 0.309203, 
1874.978256, 1835, 1876, 3011, 2181, 3013, 0.309203, 
1876.134633, 1835, 1876, 3011, 2181, 3013, 0.305334, 
1877.141493, 1835, 1876, 3011, 2181, 3013, 0.304045, 
1877.933926, 1835, 1876, 3011, 2181, 3013, 0.301466, 
1878.808411, 1835, 1876, 3011, 2181, 3013, 0.301466, 
1879.397357, 1835, 1876, 3011, 2181, 3013, 0.297597, 
1879.889300, 1835, 1876, 3011, 2181, 3013, 0.297597, 
1880.475693, 1835, 1876, 3011, 2181, 3013, 0.293728, 
1880.971283, 1835, 1876, 3011, 2181, 3013, 0.292439, 
1881.457027, 1835, 1876, 3011, 2181, 3013, 0.310493, 
1881.956993, 1835, 1876, 3011, 2181, 3013, 0.289860, 
1882.426326, 1835, 1876, 3011, 2181, 3013, 0.285991, 
1882.906600, 1835, 1876, 3011, 2181, 3013, 0.287281, 
1884.347421, 1835, 1876, 3011, 2181, 3013, 0.283412, 
1885.024253, 1835, 1876, 3011, 2181, 3013, 0.282122, 
1885.854247, 1835, 1876, 3012, 2182, 3013, 0.283412, 
1888.360276, 1835, 1876, 3012, 2182, 3013, 0.284701, 
1888.848208, 1835, 1876, 3012, 2182, 3013, 0.275674, 
1888.947034, 1835, 1876, 3012, 2182, 3013, 0.280833, 
1889.613655, 1835, 1876, 3012, 2182, 3013, 0.274385, 
1890.173792, 1835, 1876, 3012, 2182, 3013, 0.273095, 
1890.237610, 1835, 1876, 3012, 2182, 3013, 0.275674, 
1890.893655, 1835, 1876, 3012, 2182, 3013, 0.270516, 
1891.647798, 1835, 1876, 3012, 2182, 3013, 0.270516, 
1892.275034, 1835, 1876, 3012, 2182, 3013, 0.265358, 
1893.087525, 1835, 1876, 3012, 2182, 3013, 0.269227, 
1895.945827, 1835, 1876, 3012, 2182, 3013, 0.269227, 
1896.404585, 1835, 1876, 3012, 2182, 3013, 0.261489, 
1897.556950, 1835, 1876, 3012, 2182, 3013, 0.269227, 
1898.144437, 1835, 1876, 3012, 2182, 3013, 0.260200, 
1898.737759, 1835, 1876, 3012, 2182, 3013, 0.264068, 
1899.281121, 1835, 1876, 3012, 2182, 3013, 0.260200, 
1899.812084, 1835, 1876, 3012, 2182, 3013, 0.262779, 
1900.366386, 1835, 1876, 3012, 2182, 3013, 0.257621, 
1900.960073, 1835, 1876, 3012, 2182, 3013, 0.256331, 
1901.435241, 1835, 1876, 3012, 2182, 3013, 0.261489, 
1901.937395, 1835, 1876, 3012, 2182, 3013, 0.261489, 
1902.453042, 1835, 1876, 3012, 2182, 3013, 0.253752, 
1903.207185, 1835, 1876, 3012, 2182, 3013, 0.257621, 
1903.924131, 1835, 1873, 3011, 2182, 3012, 0.256331, 
1904.495208, 1835, 1873, 3011, 2182, 3012, 0.253752, 
1905.985989, 1835, 1873, 3011, 2182, 3012, 0.253752, 
1906.918456, 1835, 1873, 3011, 2182, 3012, 0.256331, 
1908.331926, 1835, 1873, 3011, 2182, 3012, 0.253752, 
1908.947129, 1835, 1873, 3011, 2182, 3012, 0.255041, 
1909.802286, 1835, 1873, 3011, 2182, 3012, 0.256331, 
1911.566206, 1835, 1873, 3011, 2182, 3012, 0.256331, 
1912.384531, 1835, 1873, 3011, 2182, 3012, 0.258910, 
1912.988793, 1835, 1873, 3011, 2182, 3012, 0.252462, 
1913.515016, 1835, 1873, 3011, 2182, 3012, 0.258910, 
1914.040509, 1835, 1873, 3011, 2182, 3012, 0.255041, 
1914.113808, 1835, 1873, 3011, 2182, 3012, 0.253752, 
1915.579791, 1835, 1873, 3011, 2182, 3012, 0.255041, 
1915.654184, 1835, 1873, 3011, 2182, 3012, 0.257621, 
1916.325546, 1835, 1873, 3011, 2182, 3012, 0.252462, 
1916.798526, 1835, 1873, 3011, 2182, 3012, 0.256331, 
1917.275518, 1835, 1873, 3011, 2182, 3012, 0.257621, 
1917.727711, 1835, 1873, 3011, 2182, 3012, 0.252462, 
1918.220019, 1835, 1873, 3011, 2182, 3012, 0.258910, 
1918.673307, 1835, 1873, 3011, 2182, 3012, 0.253752, 
1919.218128, 1835, 1873, 3011, 2182, 3012, 0.258910, 
1919.755655, 1835, 1873, 3011, 2182, 3012, 0.258910, 
1919.824943, 1836, 1871, 3012, 2181, 3010, 0.260200, 
1920.522561, 1836, 1871, 3012, 2181, 3010, 0.264068, 
1920.596225, 1836, 1871, 3012, 2181, 3010, 0.258910, 
1921.311712, 1836, 1871, 3012, 2181, 3010, 0.265358, 
1921.866379, 1836, 1871, 3012, 2181, 3010, 0.264068, 
1922.373638, 1836, 1871, 3012, 2181, 3010, 0.264068, 
1922.442926, 1836, 1871, 3012, 2181, 3010, 0.264068, 
1923.168989, 1836, 1871, 3012, 2181, 3010, 0.267937, 
1924.035086, 1836, 1871, 3012, 2181, 3010, 0.264068, 
1925.602083, 1836, 1871, 3012, 2181, 3010, 0.271806, 
1926.263599, 1836, 1871, 3012, 2181, 3010, 0.273095, 
1927.987041, 1836, 1871, 3011, 2181, 3008, 0.273095, 
1929.023440, 1836, 1871, 3011, 2181, 3008, 0.275674, 
1930.397526, 1836, 1871, 3011, 2181, 3008, 0.275674, 
1930.921560, 1836, 1871, 3011, 2181, 3008, 0.280833, 
1931.522540, 1836, 1871, 3011, 2181, 3008, 0.279543, 
1932.145401, 1836, 1871, 3011, 2181, 3008, 0.282122, 
1932.687304, 1836, 1871, 3011, 2181, 3008, 0.283412, 
1934.698837, 1836, 1871, 3011, 2181, 3008, 0.282122, 
1935.415054, 1836, 1871, 3011, 2181, 3008, 0.285991, 
1936.152421, 1836, 1871, 3011, 2181, 3008, 0.289860, 
1936.668068, 1836, 1871, 3011, 2181, 3008, 0.287281, 
1937.173869, 1836, 1871, 3011, 2181, 3008, 0.287281, 
1937.642838, 1836, 1871, 3011, 2181, 3008, 0.293728, 
1938.241630, 1836, 1871, 3011, 2181, 3008, 0.291149, 
1938.815989, 1836, 1871, 3011, 2181, 3008, 0.292439, 
1939.437391, 1836, 1871, 3011, 2181, 3008, 0.296307, 
1940.031807, 1836, 1871, 3011, 2181, 3008, 0.298887, 
1940.527761, 1836, 1871, 3011, 2181, 3008, 0.298887, 
1941.000012, 1836, 1871, 3011, 2181, 3008, 0.302755, 
1941.512741, 1836, 1871, 3011, 2181, 3008, 0.304045, 
1941.994838, 1836, 1871, 3011, 2181, 3008, 0.304045, 
1942.672764, 1836, 1871, 3011, 2181, 3008, 0.306624, 
